0,2021-04-29T15:00:00.0000000Z,0,25.0,0,86,5.0,0,123,350,119,243,0,0,0,0,0,0,0,0,70
0,2021-04-29T16:00:00.0000000Z,0,22.0,0,78,9.0,0,49,74,12,62,0,0,0,0,0,0,0,0,82
0,2021-04-29T17:00:00.0000000Z,0,20.0,0,70,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
0,2021-04-29T18:00:00.0000000Z,0,20.0,0,60,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
0,2021-04-29T19:00:00.0000000Z,0,20.0,0,49,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
0,2021-04-29T20:00:00.0000000Z,0,20.0,0,35,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
0,2021-04-27T19:00:00.0000000Z,0,17.0,0,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
0,2021-04-29T21:00:00.0000000Z,0,20.0,0,18,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
0,2021-04-29T22:00:00.0000000Z,0,19.0,0,-1,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
0,2021-04-29T23:00:00.0000000Z,0,20.0,0,-19,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
0,2021-04-30T00:00:00.0000000Z,0,20.0,0,-36,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
0,2021-04-30T01:00:00.0000000Z,0,19.0,0,-49,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
0,2021-04-30T02:00:00.0000000Z,0,20.0,0,-61,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
0,2021-04-30T03:00:00.0000000Z,0,20.0,0,-70,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
0,2021-04-30T04:00:00.0000000Z,0,21.0,0,-78,36.0,0,44,19,3,47,0,0,0,0,0,0,0,0,82
0,2021-04-30T05:00:00.0000000Z,0,23.0,0,-87,21.0,0,159,152,53,213,0,0,0,0,0,0,0,0,69
0,2021-04-30T06:00:00.0000000Z,0,25.0,0,-95,17.0,0,243,310,169,412,0,0,0,0,0,0,0,0,57
0,2021-04-30T07:00:00.0000000Z,0,27.0,0,-106,19.0,0,316,361,255,571,0,0,0,0,0,0,0,0,45
0,2021-04-30T08:00:00.0000000Z,0,28.0,0,-120,17.0,0,346,439,364,710,0,0,0,0,0,0,0,0,34
0,2021-04-30T09:00:00.0000000Z,0,29.0,0,-144,14.0,0,338,530,482,820,0,0,0,0,0,0,0,0,25
0,2021-04-30T10:00:00.0000000Z,0,29.0,0,179,12.0,0,309,603,563,872,0,0,0,0,0,0,0,0,21
